update,train_mse,val_mse,lr,grad_norm,param_count,elapsed_s,nan_inf
26700,0.05581124499440193,0.057342059910297394,0.0001,0.2888604700565338,727695,757.5358929634094,False
26800,0.04763351008296013,0.05877974256873131,0.0001,0.23173874616622925,727695,758.4538841247559,False
26900,0.06277189403772354,0.06424000859260559,0.0001,0.39183512330055237,727695,759.3689589500427,False
27000,0.05663193762302399,0.05773375183343887,0.0001,0.34440162777900696,727695,760.2789087295532,False
27100,0.052927207201719284,0.05961534380912781,0.0001,0.28466564416885376,727695,761.1920039653778,False
27200,0.052592772990465164,0.05591155216097832,0.0001,0.2957950830459595,727695,762.1039581298828,False
27300,0.0508200041949749,0.050461120903491974,0.0001,0.30180224776268005,727695,763.0169508457184,False
27400,0.05560184270143509,0.059743985533714294,0.0001,0.2580931782722473,727695,763.9304482936859,False
27500,0.05211687833070755,0.06434393674135208,0.0001,0.2516542375087738,727695,764.8450727462769,False
27600,0.050215281546115875,0.0574505515396595,0.0001,0.25547006726264954,727695,765.7554244995117,False
27700,0.05004251003265381,0.0523233488202095,0.0001,0.26204442977905273,727695,766.6653718948364,False
27800,0.05632030963897705,0.0563247948884964,0.0001,0.2964213788509369,727695,767.5751662254333,False
27900,0.054730888456106186,0.05287344381213188,0.0001,0.32963308691978455,727695,768.4861340522766,False
